pfr_id,rotoworld_id,fantasy_data_id,cbs_id,yahoo_id,team,cfbref_id,db_season,fantasypros_id,name,gsis_id,swish_id,stats_global_id,draft_year,stats_id,weight,draft_ovr,height,draft_round,sleeper_id,mfl_id,fleaflicker_id,birthdate,college,merge_name,sportradar_id,draft_pick,nfl_id,ktc_id,rotowire_id,position,pff_id,age,espn_id,twitter_username
IngrMa01,6471.0,13337.0,1623793.0,24815.0,FA,mark-ingram-1,2025,9872.0,Mark Ingram,00-0027966,456613.0,456613.0,2011.0,24815.0,215.0,28.0,69.0,1.0,956.0,10276,,1989-12-21,Alabama,mark ingram,f336567d-44a9-4245-8452-1dd485fd70fb,28.0,markingram/2495466,,7244.0,RB,6180.0,35.2,13981.0,MarkIngram22
HousJu00,6556.0,13036.0,1620558.0,24857.0,FA,justin-houston-1,2025,9873.0,Justin Houston,00-0028008,409479.0,409479.0,2011.0,24857.0,270.0,70.0,75.0,3.0,878.0,10277,7417.0,1989-01-21,Georgia,justin houston,98841eb4-0f2a-4073-bc91-0fa8548b305b,6.0,justinhouston/2495493,,7476.0,DE,6222.0,36.1,14048.0,JHouston50
DowlRa00,6587.0,12767.0,1272251.0,24820.0,FA,ras-i-dowling-1,2025,9874.0,Ras-I Dowling,,,323357.0,2011.0,24820.0,200.0,33.0,73.0,2.0,809.0,10278,,1988-05-09,Virginia,ras-i dowling,c513c82d-4da9-4df7-a303-12a5308e3e22,1.0,ras-idowling/2495147,,7512.0,S,,33.0,14038.0,RasIDowling
LockJa00,6424.0,,1117861.0,24795.0,FA,jake-locker-1,2025,9875.0,Jake Locker,00-0027946,,324233.0,2011.0,24795.0,223.0,8.0,75.0,1.0,,10279,,1988-06-15,Washington,jake locker,7f6ec436-5fcf-4326-9327-fb2de6687ebd,8.0,jakelocker/2495194,,7344.0,QB,6160.0,32.9,13969.0,
KerrRy00,6495.0,13166.0,1243851.0,24803.0,FA,ryan-kerrigan-1,2025,9876.0,Ryan Kerrigan,00-0027954,400301.0,400301.0,2011.0,24803.0,265.0,16.0,76.0,1.0,917.0,10280,7374.0,1988-08-16,Purdue,ryan kerrigan,a25f92e6-6e67-4463-a32f-77976807b3d8,16.0,ryankerrigan/2495190,,7448.0,DE,6168.0,34.5,13973.0,RyanKerrigan91
LeshMi00,6484.0,,1619958.0,24844.0,FA,mikel-leshoure-1,2025,9877.0,Mikel Leshoure,00-0027995,,447343.0,2011.0,24844.0,233.0,57.0,72.0,2.0,,10281,7426.0,1990-03-30,Illinois,mikel leshoure,4625f808-72d9-47b7-b645-1df3723ef24b,25.0,mikelleshoure/2495468,,7254.0,RB,6209.0,31.1,14052.0,MikelLeShoure25
AyerAk00,6453.0,12910.0,1244512.0,24826.0,FA,akeem-ayers-1,2025,9878.0,Akeem Ayers,00-0027977,,397803.0,2011.0,24826.0,247.0,39.0,75.0,2.0,844.0,10282,7393.0,1989-07-10,UCLA,akeem ayers,dc30acae-b1e8-4676-959f-d3dad221c694,7.0,akeemayers/2495491,,7475.0,LB,6191.0,31.8,14015.0,Akeem_Ayers
BealJe00,6576.0,,1123597.0,25034.0,FA,jeremy-beal-1,2025,9879.0,Jeremy Beal,,,333283.0,2011.0,25034.0,280.0,247.0,75.0,7.0,,10283,,1987-12-02,Oklahoma,jeremy beal,9bd61111-4692-4c6c-ad18-34806a046dbd,44.0,,,7455.0,DE,,33.4,14090.0,
LiugCo00,6564.0,13091.0,1630900.0,24805.0,FA,corey-liuget-1,2025,9880.0,Corey Liuget,00-0027956,,464253.0,2011.0,24805.0,300.0,18.0,74.0,1.0,894.0,10285,7375.0,1990-03-18,Illinois,corey liuget,ac540ab1-95e1-48a2-ac93-6c0037c5a026,18.0,coreyliuget/2495483,,7463.0,DT,6170.0,31.9,13989.0,CoreyLiuget
,6431.0,,1623785.0,24813.0,FA,,2025,9881.0,Jon Baldwin,00-0027964,,456618.0,2011.0,24813.0,230.0,,76.0,1.0,,10286,,1989-08-10,Pittsburgh,jon baldwin,f2b3c3e1-535c-42ca-85a5-3f76b63b23bd,26.0,jonbaldwin/2495445,,7255.0,WR,6178.0,31.7,13986.0,
BallCh00,6555.0,13256.0,1243676.0,24893.0,MIN,christian-ballard-1,2025,9882.0,Christian Ballard,,,399235.0,2011.0,24893.0,283.0,106.0,76.0,4.0,937.0,10287,7463.0,1989-01-03,Iowa,christian ballard,60ef98f5-2933-4ad0-90ce-b5ce1f336374,9.0,christianballard/2495261,,7465.0,DT,,32.3,14125.0,
JernJe00,6527.0,,1252135.0,24870.0,FA,jerrel-jernigan-1,2025,9883.0,Jerrel Jernigan,00-0028021,,400199.0,2011.0,24870.0,189.0,83.0,68.0,3.0,,10288,7423.0,1989-06-14,Troy,jerrel jernigan,a68521b6-cdfc-4a31-b4fa-ecb3c8eeb390,19.0,jerreljernigan/2495179,,7380.0,WR,6235.0,31.9,14040.0,JJernigan12
SmitTo02,6442.0,12830.0,1242961.0,24845.0,FA,torrey-smith-1,2025,9884.0,Torrey Smith,00-0027996,,399548.0,2011.0,24845.0,205.0,58.0,72.0,2.0,826.0,10289,,1989-01-26,Maryland,torrey smith,a735765c-3ca8-4557-b06e-a30fd415982c,26.0,torreysmith/2495459,,7251.0,WR,6210.0,32.3,14032.0,TorreySmithWR
WilsMa01,6584.0,,1272548.0,24859.0,FA,martez-wilson-1,2025,9885.0,Martez Wilson,,,400282.0,2011.0,24859.0,260.0,72.0,76.0,3.0,,10290,,1988-09-21,Illinois,martez wilson,126a715c-b228-4e1c-8664-08bcc946973a,8.0,martezwilson/2495496,,7495.0,DE,,32.6,14039.0,MartezWilson52
JordCa00,6507.0,13338.0,1272992.0,24811.0,NOS,cameron-jordan-1,2025,9886.0,Cameron Jordan,00-0027962,401762.0,401762.0,2011.0,24811.0,287.0,24.0,76.0,1.0,957.0,10292,7373.0,1989-07-10,California,cameron jordan,543e5e1e-50e5-482d-a6ad-498d7fab497e,24.0,cameronjordan/2495184,,7447.0,DE,6176.0,35.7,13971.0,camjordan94
HarrBr00,6454.0,12939.0,1630457.0,24847.0,TEN,brandon-harris-1,2025,9887.0,Brandon Harris,,,464486.0,2011.0,24847.0,189.0,60.0,70.0,2.0,851.0,10293,7415.0,1990-01-24,Miami,brandon harris,165b0dd9-abaf-49d3-895b-80e79c5eb184,28.0,brandonharris/2495499,,7510.0,CB,,31.3,10587.0,HarrisNOFLYZONE
SmitJi03,6558.0,12829.0,1114290.0,24814.0,FA,jimmy-smith-1,2025,9888.0,Jimmy Smith,00-0027965,332611.0,332611.0,2011.0,24814.0,210.0,27.0,74.0,1.0,825.0,10294,7385.0,1988-07-26,Colorado,jimmy smith,c3d6c803-1c91-4bd9-956c-7f6c292558c5,27.0,jimmysmith/2508107,,7511.0,CB,6179.0,34.6,13963.0,RealJimmySmith
WillAa00,6444.0,12747.0,1632499.0,24821.0,FA,aaron-williams-2,2025,9889.0,Aaron Williams,,,460359.0,2011.0,24821.0,199.0,34.0,72.0,2.0,800.0,10295,,1990-04-23,Texas,aaron williams,becd2875-f4c1-45a5-8676-f6fb25b30fe9,2.0,aaronwilliams/2508110,,7523.0,S,,31.0,14045.0,ajwilliams23
PondCh00,6433.0,13270.0,1116559.0,24799.0,FA,christian-ponder-1,2025,9890.0,Christian Ponder,00-0027950,,323467.0,2011.0,24799.0,230.0,12.0,74.0,1.0,941.0,10296,7380.0,1988-02-25,Florida State,christian ponder,3467ae3e-4ddf-450d-8f36-b741ea3a2564,12.0,christianponder/2495215,,7347.0,QB,6164.0,33.2,13966.0,cponder7
KaepCo00,6530.0,13443.0,1130583.0,24823.0,FA,colin-kaepernick-1,2025,9891.0,Colin Kaepernick,00-0027974,,323273.0,2011.0,24823.0,230.0,36.0,76.0,2.0,980.0,10297,,1987-11-03,Nevada,colin kaepernick,068b70bc-9558-4e99-b729-754fd28937ed,4.0,colinkaepernick/2495186,,7353.0,QB,6188.0,37.3,14001.0,Kaepernick7
WillRy00,6480.0,13425.0,1630601.0,24825.0,FA,ryan-williams-2,2025,9892.0,Ryan Williams,00-0027976,,463734.0,2011.0,24825.0,215.0,38.0,76.0,2.0,974.0,10298,,1990-04-09,Virginia Tech,ryan williams,68b5fdb2-e0e1-48aa-96a3-18a85c393a09,6.0,ryanwilliams/2495474,,7240.0,RB,6190.0,31.1,14051.0,lilsweetness34
ThomDa03,6522.0,12762.0,1700403.0,24849.0,FA,daniel-thomas-1,2025,9893.0,Daniel Thomas,00-0028000,,513952.0,2011.0,24849.0,235.0,62.0,73.0,2.0,806.0,10299,,1987-10-29,Kansas St.,daniel thomas,edbc58f3-86c0-40d9-9e55-25b19df79d4d,30.0,danielthomas/2495241,,7360.0,RB,6214.0,33.5,14056.0,
RodgJa00,6482.0,13299.0,1631866.0,24932.0,FA,jacquizz-rodgers-1,2025,9894.0,Jacquizz Rodgers,00-0028083,,458097.0,2011.0,24932.0,195.0,145.0,67.0,5.0,949.0,10300,7566.0,1990-02-06,Oregon St.,jacquizz rodgers,91a95850-9514-49d5-b2b0-f8e21156daa0,14.0,jacquizzrodgers/2495471,,7253.0,RB,6297.0,31.2,14193.0,Qui22Rodgers
TodmJo00,6446.0,13102.0,1636732.0,24970.0,FA,jordan-todman-1,2025,9895.0,Jordan Todman,00-0028121,,465102.0,2011.0,24970.0,200.0,183.0,70.0,6.0,895.0,10301,7597.0,1990-02-24,Connecticut,jordan todman,a686927a-781f-4814-a4ef-a5ab34a09062,18.0,jordantodman/2495472,,7249.0,RB,6335.0,31.2,14186.0,JordanTodman
MurrDe00,6585.0,13124.0,1123691.0,24858.0,FA,demarco-murray-1,2025,9896.0,DeMarco Murray,00-0028009,,333272.0,2011.0,24858.0,220.0,71.0,73.0,3.0,904.0,10302,,1988-02-12,Oklahoma,demarco murray,478ae115-d220-424e-af45-56137f163d3a,7.0,demarcomurray/2495207,,7359.0,RB,6223.0,33.2,14005.0,DeMarcoMurray
VereSh00,6445.0,12780.0,1273006.0,24843.0,FA,shane-vereen-1,2025,9897.0,Shane Vereen,00-0027994,,401726.0,2011.0,24843.0,205.0,56.0,70.0,2.0,814.0,10303,7450.0,1989-03-02,California,shane vereen,600ae879-d95a-4ac4-ae4e-72c05a05f1ad,24.0,shanevereen/2495473,,7250.0,RB,6208.0,32.2,14017.0,ShaneVereen34
CartDe01,6516.0,,1115066.0,24906.0,FA,delone-carter-1,2025,9898.0,Delone Carter,00-0028057,,335393.0,2011.0,24906.0,232.0,119.0,69.0,4.0,,10304,7483.0,1987-06-22,Syracuse,delone carter,47fbe35d-3a3a-4c30-af0c-a9388ee2d524,22.0,,,7365.0,RB,6271.0,33.9,14077.0,DeloneCarter
HuntKe00,6540.0,13440.0,1243592.0,24902.0,FA,kendall-hunter-1,2025,9899.0,Kendall Hunter,00-0028053,,397505.0,2011.0,24902.0,199.0,115.0,67.0,4.0,978.0,10305,,1988-09-16,Oklahoma St.,kendall hunter,7bf077c7-40f9-4015-ac73-93f1b7418a24,18.0,kendallhunter/2495172,,7358.0,RB,6267.0,32.6,14159.0,KendallHunter32
,6763.0,,,,FA,,2025,,Derrick Locke,,,399152.0,2011.0,25533.0,190.0,,69.0,,,10306,,1989-05-30,Kentucky,derrick locke,,,,,7362.0,RB,,31.9,,
HankLe00,6425.0,13162.0,1272283.0,24866.0,FA,leonard-hankerson-1,2025,9901.0,Leonard Hankerson,00-0028017,,398112.0,2011.0,24866.0,211.0,79.0,74.0,3.0,914.0,10307,,1988-05-07,Miami,leonard hankerson,7877c393-beb4-4f40-a6c5-d864ca6e5172,15.0,leonardhankerson/2495158,,7381.0,WR,6231.0,33.0,14021.0,HankTime85
CobbRa00,6497.0,13227.0,1632091.0,24851.0,FA,randall-cobb-1,2025,9902.0,Randall Cobb,00-0028002,465949.0,465949.0,2011.0,24851.0,192.0,64.0,70.0,2.0,928.0,10308,7401.0,1990-08-22,Kentucky,randall cobb,3283f152-d373-43b3-b88f-f6f261c48e81,32.0,randallcobb/2495448,,7256.0,WR,6216.0,34.5,14053.0,rcobb18
YounTi00,6533.0,,1274396.0,24831.0,FA,titus-young-1,2025,9903.0,Titus Young,00-0027982,,381822.0,2011.0,24831.0,174.0,44.0,71.0,2.0,,10309,,1989-08-21,Boise St.,titus young,82d37eaa-031f-4d87-b674-f24dfa6310b9,12.0,titusyoung/2495253,,7379.0,WR,6196.0,31.7,14034.0,TitusYoung
DossTa00,6452.0,12816.0,1630925.0,24910.0,FA,tandon-doss-1,2025,9904.0,Tandon Doss,00-0028061,,463844.0,2011.0,24910.0,205.0,123.0,74.0,4.0,822.0,10310,7491.0,1989-09-22,Indiana,tandon doss,36e8d27f-0dae-42a9-9d57-f34fbd325a6f,26.0,tandondoss/2495449,,7247.0,WR,6275.0,31.6,14190.0,Tandondoss
PettAu00,6623.0,13391.0,1274378.0,24865.0,FA,austin-pettis-1,2025,9905.0,Austin Pettis,00-0028016,,381810.0,2011.0,24865.0,203.0,78.0,75.0,3.0,966.0,10311,7439.0,1988-05-07,Boise St.,austin pettis,b87b2286-c3e7-46f1-a3b6-abd89aced3c6,14.0,austinpettis/2495212,,7390.0,WR,6230.0,33.0,14035.0,Austin_Pettis
RudoKy00,6459.0,13275.0,1633122.0,24830.0,FA,kyle-rudolph-1,2025,9906.0,Kyle Rudolph,00-0027981,469472.0,469472.0,2011.0,24830.0,265.0,43.0,78.0,2.0,943.0,10312,7444.0,1989-11-09,Notre Dame,kyle rudolph,1059e9dc-97df-4643-9116-883a0573d8b1,11.0,kylerudolph/2495438,,7246.0,TE,6195.0,34.3,14054.0,KyleRudolph82
DaltAn00,6493.0,12841.0,1125961.0,24822.0,CAR,andy-dalton-1,2025,9907.0,Andy Dalton,00-0027973,322858.0,322858.0,2011.0,24822.0,220.0,35.0,74.0,2.0,829.0,10313,,1987-10-29,TCU,andy dalton,d2a0e5af-3850-4f16-8e40-a0b1d15c2ce1,3.0,andydalton/2495143,,7355.0,QB,6187.0,37.4,14012.0,andydalton14
WilkMu00,6464.0,12806.0,1630571.0,24817.0,FA,muhammad-wilkerson-1,2025,9908.0,Muhammad Wilkerson,00-0027968,,469180.0,2011.0,24817.0,315.0,30.0,76.0,1.0,819.0,10314,7391.0,1989-10-22,Temple,muhammad wilkerson,3877e0ba-222f-4bd2-887c-1db8f1a5e7d1,30.0,muhammadwilkerson/2495490,,7464.0,DE,6182.0,31.5,13985.0,mowilkerson
ReedBr00,6539.0,12951.0,1113452.0,24829.0,FA,brooks-reed-1,2025,9909.0,Brooks Reed,00-0027980,,335014.0,2011.0,24829.0,254.0,42.0,75.0,2.0,855.0,10315,7441.0,1987-02-28,Arizona,brooks reed,b6782b61-89e1-4a9d-9ad1-7715eb6ff628,10.0,brooksreed/2495218,,7451.0,LB,6194.0,35.0,13997.0,Brooksreed58
StanRi00,6550.0,13048.0,1243716.0,24922.0,FA,ricky-stanzi-1,2025,9910.0,Ricky Stanzi,00-0028073,,332357.0,2011.0,24922.0,228.0,135.0,76.0,5.0,881.0,10316,,1987-09-03,Iowa,ricky stanzi,1c32d032-ed97-4c70-8655-eecdb0fe9ccf,4.0,rickystanzi/2495233,,7351.0,QB,6287.0,33.7,14080.0,
PatrJo00,6626.0,,1274084.0,24875.0,FA,johnny-patrick-1,2025,9911.0,Johnny Patrick,,,339593.0,2011.0,24875.0,190.0,88.0,71.0,3.0,,10317,7438.0,1988-07-18,Louisville,johnny patrick,00d86136-a1be-4792-b89a-d8c3981e67fb,24.0,johnnypatrick/2495324,,7513.0,CB,,32.8,14011.0,johnnypatrick26
KendLa00,6614.0,13386.0,1117803.0,24834.0,FA,lance-kendricks-1,2025,9912.0,Lance Kendricks,00-0027985,,332066.0,2011.0,24834.0,250.0,47.0,75.0,2.0,964.0,10318,7425.0,1988-01-30,Wisconsin,lance kendricks,27921351-a775-4649-bd49-7b4c486d1ba2,15.0,lancekendricks/2495187,,7412.0,TE,6199.0,33.3,14007.0,
TaylPh00,6537.0,12885.0,1673342.0,24808.0,FA,phil-taylor-1,2025,9913.0,Phil Taylor,00-0027959,,356375.0,2011.0,24808.0,343.0,21.0,75.0,1.0,838.0,10319,,1988-04-07,Baylor,phil taylor,29eb7ecf-3967-4bc4-812f-9ffa947b34ff,21.0,,,7466.0,DT,6173.0,33.1,13968.0,PhilTaylor98
SheaJa00,6597.0,12880.0,1243192.0,24824.0,FA,jabaal-sheard-1,2025,9914.0,Jabaal Sheard,00-0027975,397948.0,397948.0,2011.0,24824.0,268.0,37.0,75.0,2.0,836.0,10320,,1989-05-10,Pittsburgh,jabaal sheard,7bad73a1-c023-4b53-bd4c-dedf18480b8a,5.0,jabaalsheard/2495228,,7452.0,DE,6189.0,33.8,14036.0,jabaalsheard
CartBr00,6590.0,13112.0,1242983.0,24827.0,FA,bruce-carter-1,2025,9915.0,Bruce Carter,00-0027978,,323334.0,2011.0,24827.0,240.0,40.0,74.0,2.0,901.0,10321,7399.0,1988-02-19,North Carolina,bruce carter,6fbd5f30-db84-4c38-98ea-69631bdbc53f,8.0,brucecarter/2495136,,7477.0,LB,6192.0,33.2,14026.0,BruceCarter54
JenkJa01,6613.0,13165.0,1262942.0,24828.0,FA,jarvis-jenkins-1,2025,9916.0,Jarvis Jenkins,00-0027979,,401824.0,2011.0,24828.0,300.0,41.0,76.0,2.0,916.0,10322,7422.0,1988-04-24,Clemson,jarvis jenkins,5c453cab-dfd6-4c8f-ad31-f872229c6e06,9.0,jarvisjenkins/2495178,,7470.0,DE,6193.0,33.0,14019.0,Jarvis99jenkins
MoorRa00,6474.0,13024.0,1631960.0,24832.0,NYG,rahim-moore-1,2025,9917.0,Rahim Moore,,,461677.0,2011.0,24832.0,195.0,45.0,73.0,2.0,873.0,10323,7433.0,1990-02-11,UCLA,rahim moore,6d54b233-5b67-4e16-9b4d-7e32f28abd07,13.0,rahimmoore/2495503,,7524.0,S,,31.2,14050.0,
GilcMa00,6615.0,13085.0,1262941.0,24837.0,FA,marcus-gilchrist-1,2025,9918.0,Marcus Gilchrist,00-0027988,,401728.0,2011.0,24837.0,200.0,50.0,70.0,2.0,893.0,10324,7412.0,1988-12-08,Clemson,marcus gilchrist,80cd039e-08e5-48ef-935d-ac46db36460d,18.0,marcusgilchrist/2495153,,7527.0,S,6202.0,33.2,14018.0,mgilchr
AustMa00,6506.0,,1242977.0,24839.0,FA,marvin-austin-1,2025,9919.0,Marvin Austin,,,400026.0,2011.0,24839.0,312.0,52.0,74.0,2.0,,10325,,1989-01-01,North Carolina,marvin austin,628e8cfa-8e41-451f-8219-81538fb9a9f4,20.0,marvinaustin/2495114,,7467.0,DT,,32.3,14025.0,AnchorManAustin
JarrJa00,6608.0,12704.0,1243265.0,24841.0,FA,jaiquawn-jarrett-1,2025,9920.0,Jaiquawn Jarrett,,,399216.0,2011.0,24841.0,196.0,54.0,72.0,2.0,786.0,10326,,1989-09-21,Temple,jaiquawn jarrett,432afa02-d07c-4dc0-a06a-41a22ec4a350,22.0,jaiquawnjarrett/2495177,,7526.0,S,,31.6,14043.0,jaiquawnjarrett
LittGr00,6575.0,12874.0,1242997.0,24846.0,FA,greg-little-1,2025,9921.0,Greg Little,00-0027997,,400046.0,2011.0,24846.0,310.0,59.0,77.0,2.0,835.0,10327,,1989-05-30,North Carolina,greg little,cf15d191-0c05-46ea-811f-4d990a167805,27.0,greglittle/2495192,,7382.0,WR,6211.0,31.9,14024.0,Str8UpGlittle
MoutJo00,6616.0,,1243731.0,24848.0,FA,jonas-mouton-1,2025,9922.0,Jonas Mouton,,,336715.0,2011.0,24848.0,240.0,61.0,74.0,2.0,,10328,7434.0,1988-03-17,Michigan,jonas mouton,a31dae95-87ec-4bff-a130-e34204e930ab,29.0,jonasmouton/2495206,,7489.0,LB,,33.1,14000.0,
McClTe00,6618.0,13319.0,1279455.0,24852.0,FA,terrell-mcclain-1,2025,9923.0,Terrell McClain,00-0028003,,403290.0,2011.0,24852.0,302.0,65.0,74.0,3.0,953.0,10329,,1988-07-20,South Florida,terrell mcclain,97d98203-7785-4286-b01c-2611c6f5a44e,1.0,terrellmcclain/2495311,,7474.0,DE,6217.0,32.8,14014.0,
MochDo00,6573.0,,1272677.0,24853.0,FA,dontay-moch-1,2025,9924.0,Dontay Moch,,,332564.0,2011.0,24853.0,257.0,66.0,74.0,3.0,,10330,,1988-07-19,Nevada,dontay moch,d9f3fa17-fdab-49fe-8fd6-0cbb6da5185a,2.0,dontaymoch/2495203,,7481.0,LB,,32.8,14002.0,DontayMoch
IrviNa00,6619.0,13019.0,1117345.0,24854.0,FA,nate-irving-1,2025,9925.0,Nate Irving,,,335344.0,2011.0,24854.0,253.0,67.0,73.0,3.0,870.0,10331,7420.0,1988-07-12,N.C. State,nate irving,ca6c6bb5-9ab9-4b4c-a507-36c9dbd7738e,3.0,nateirving/2495175,,7499.0,LB,,32.8,14004.0,
ShepKe00,6620.0,12742.0,1116449.0,24855.0,FA,kelvin-sheppard-1,2025,9926.0,Kelvin Sheppard,00-0028006,,323237.0,2011.0,24855.0,249.0,68.0,74.0,3.0,799.0,10332,7446.0,1988-01-02,LSU,kelvin sheppard,7190fb71-0916-4f9d-88a0-8c1a8c1c9d0d,4.0,kelvinsheppard/2495229,,7498.0,LB,6220.0,33.3,13995.0,KelvinSheppard
,6621.0,13406.0,1125381.0,24856.0,FA,,2025,9927.0,Robert Housler,00-0028007,,324897.0,2011.0,24856.0,250.0,,77.0,3.0,971.0,10333,7416.0,1988-03-17,Florida Atlantic,robert housler,76b51e0a-be98-4a8a-8ac3-dc5e829e1ae9,5.0,robhousler/2508112,,7422.0,TE,6221.0,33.1,14009.0,House81
RidlSt00,6487.0,12774.0,1244982.0,24860.0,FA,stevan-ridley-1,2025,9928.0,Stevan Ridley,00-0028011,,381639.0,2011.0,24860.0,220.0,73.0,71.0,3.0,811.0,10334,7443.0,1989-01-27,LSU,stevan ridley,170b4c5f-a345-4899-8d81-e8982b0f3d65,9.0,stevanridley/2495470,,7361.0,RB,6225.0,32.3,14028.0,StevanRidley
CaseJu00,6440.0,12912.0,1631879.0,24864.0,FA,jurrell-casey-1,2025,9929.0,Jurrell Casey,00-0028015,,459332.0,2011.0,24864.0,305.0,77.0,73.0,3.0,846.0,10335,7400.0,1989-12-05,USC,jurrell casey,31b604a7-4f2e-4cfd-b040-5d749f7f5d5b,13.0,jurrellcasey/2495476,,7469.0,DE,6229.0,32.2,14047.0,Jurrellc
CullCh00,6624.0,13432.0,1273272.0,24867.0,IND,chris-culliver-1,2025,9930.0,Chris Culliver,,,406193.0,2011.0,24867.0,199.0,80.0,72.0,3.0,976.0,10336,,1988-08-17,South Carolina,chris culliver,0c68f083-c3a0-433f-931e-d8216dc3fcd4,16.0,chrisculliver/2495142,,7555.0,CB,,32.7,14044.0,Cullyinthehouse
VanDDe00,6589.0,13072.0,1272299.0,24868.0,MIN,demarcus-van-dyke-1,2025,9931.0,Demarcus Van Dyke,,,398121.0,2011.0,24868.0,185.0,81.0,73.0,3.0,889.0,10337,,1989-01-17,Miami,demarcus van dyke,8a8ef160-958e-4e59-85e4-f734571d3d4e,17.0,demarcusvandyke/2508114,,7556.0,CB,,32.3,14022.0,D_VanDyke8
BrowVi00,6535.0,13078.0,1273898.0,24869.0,FA,vincent-brown-3,2025,9932.0,Vincent Brown,00-0028020,,402074.0,2011.0,24869.0,195.0,82.0,71.0,3.0,891.0,10338,,1989-01-25,San Diego St.,vincent brown,7bc7f249-a2ed-4dd9-acd2-c223778955ad,18.0,vincentbrown/2508115,,7386.0,WR,6234.0,32.3,14027.0,VincentBrown86
FostMa00,6601.0,13358.0,1273119.0,24871.0,FA,mason-foster-1,2025,9933.0,Mason Foster,00-0028022,,399915.0,2011.0,24871.0,250.0,84.0,73.0,3.0,962.0,10339,7408.0,1989-03-01,Washington,mason foster,f9354bca-514d-4f8d-97b2-5c6ed471edff,20.0,masonfoster/2495281,,7478.0,LB,6236.0,32.2,14023.0,Mason_Foster
NeviDr00,6529.0,,1244979.0,24874.0,FA,drake-nevis-1,2025,9934.0,Drake Nevis,,,381655.0,2011.0,24874.0,295.0,87.0,73.0,3.0,,10340,,1989-05-08,LSU,drake nevis,ee32322d-8588-472b-95a6-ea5f741c0463,23.0,drakenevis/2495208,,7468.0,DT,,32.0,14029.0,
WrigSh00,6606.0,13104.0,1117679.0,24876.0,HOU,shareece-wright-1,2025,9935.0,Shareece Wright,00-0028027,,322844.0,2011.0,24876.0,184.0,89.0,71.0,3.0,897.0,10341,7455.0,1987-04-08,USC,shareece wright,221abfe3-f41c-4c1f-aa88-ca06fc57ed8e,25.0,shareecewright/2495251,,7517.0,CB,6241.0,34.1,14010.0,ShareeceWright
MarsCu01,6627.0,12711.0,1263827.0,24877.0,PHI,curtis-marsh-1,2025,9936.0,Curtis Marsh,,,381997.0,2011.0,24877.0,197.0,90.0,73.0,3.0,789.0,10342,,1988-03-01,Utah St.,curtis marsh,4fc319fc-3b0f-4b32-a3f7-43a4d03e4e72,26.0,curtismarsh/2508116,,7520.0,CB,,33.2,14031.0,curtmarsh31
DentAk00,6628.0,13285.0,1114916.0,24878.0,FA,akeem-dent-1,2025,9937.0,Akeem Dent,,,332748.0,2011.0,24878.0,250.0,91.0,73.0,3.0,946.0,10343,7405.0,1987-09-27,Georgia,akeem dent,9f897fa7-7363-47cc-9020-a2904ce3a3de,27.0,akeemdent/2495276,,7501.0,LB,,33.6,14006.0,5_Deuce_
ContCh00,6629.0,13188.0,1272978.0,24880.0,FA,chris-conte-1,2025,9938.0,Chris Conte,00-0028031,,401723.0,2011.0,24880.0,203.0,93.0,74.0,3.0,923.0,10344,7402.0,1989-02-23,California,chris conte,c10e08b6-33a7-4233-8628-29b40d1183ea,29.0,chrisconte/2495272,,7539.0,S,6245.0,32.2,14016.0,ChrisConte47
ElliKe01,6610.0,12792.0,1684629.0,24881.0,FA,,2025,9939.0,Kenrick Ellis,,,332862.0,2011.0,24881.0,335.0,94.0,77.0,3.0,816.0,10345,7407.0,1987-12-10,Hampton,kenrick ellis,a8ec0a86-f1aa-46a5-a723-adf7ee2d5598,30.0,kenrickellis/2495148,,7471.0,DT,,33.4,14057.0,KenrickEllis
BrowCu01,6630.0,,1255303.0,24882.0,FA,curtis-brown-2,2025,9940.0,Curtis Brown,,,381213.0,2011.0,24882.0,185.0,95.0,72.0,3.0,,10346,7397.0,1988-09-24,Texas,curtis brown,ecba564a-738e-431c-9407-f3cc047d1fbe,31.0,curtisbrown/2508118,,7514.0,CB,,32.6,14033.0,iCU_Mr31
GreeAl00,6569.0,,1691536.0,24883.0,FA,alex-green-2,2025,9941.0,Alex Green,00-0028034,,507664.0,2011.0,24883.0,220.0,96.0,74.0,3.0,,10347,7413.0,1988-06-28,Hawaii,alex green,0426fa87-ca2b-4028-b561-7bef06e7f9e4,32.0,alexgreen/2508119,,7372.0,RB,6248.0,32.9,14055.0,AGreen_20
FuaxSi00,6631.0,13314.0,1117728.0,24884.0,FA,sione-fua-1,2025,9942.0,Sione Fua,,,332647.0,2011.0,24884.0,310.0,97.0,73.0,3.0,952.0,10348,7410.0,1988-06-15,Stanford,sione fua,25a3d25d-81f5-49d5-8c11-a976a64319dd,33.0,sionefua/2495282,,7592.0,DT,,32.9,14003.0,sionefua
HogaBr00,6632.0,,1272361.0,,FA,brandon-hogan-1,2025,,Brandon Hogan,,,403304.0,2011.0,24885.0,190.0,98.0,70.0,4.0,,10349,,1988-04-01,West Virginia,brandon hogan,,1.0,,,7521.0,CB,,33.1,14137.0,HoganPick6
