mfl_id,merge_name,name,team,swish_id,ktc_id,position,college,draft_pick,draft_round,cbs_id,age,stats_id,draft_year,fleaflicker_id,yahoo_id,birthdate,draft_ovr,fantasy_data_id,fantasypros_id,sleeper_id,nfl_id,height,pfr_id,sportradar_id,pff_id,espn_id,rotowire_id,db_season,rotoworld_id,gsis_id,cfbref_id,weight,twitter_username,stats_global_id
10051,curtis steele,Curtis Steele,FA,,,RB,Memphis,,,,34.1,24360.0,2010.0,,,1987-03-24,,,,,,72.0,,,,,6708.0,2025,6129.0,,,190.0,,330742.0
10057,scott sicko,Scott Sicko,FA,,,TE,New Hampshire,,,,33.3,24614.0,2010.0,,,1988-01-30,,,,,,76.0,,,,,6877.0,2025,5987.0,,,255.0,,338320.0
10058,lonyae miller,Lonyae Miller,FA,,,RB,Fresno State,,,1130517.0,33.0,24576.0,2010.0,,,1988-04-29,,,,,,72.0,,,,13615.0,6490.0,2025,6336.0,,,216.0,yeezy35,335383.0
10060,leroy vann,LeRoy Vann,FA,,,CB,Florida A&M,,,,34.5,24320.0,2010.0,,,1986-11-18,,,,,,68.0,,,,,6713.0,2025,6091.0,,,177.0,,344233.0
10062,keith toston,Keith Toston,FA,,,RB,Oklahoma State,,,1133695.0,34.0,24300.0,2010.0,7122.0,,1987-05-06,,,,,,72.0,,23b9372b-ca1f-4314-bc41-9e1a61e8fc93,,13653.0,6494.0,2025,6075.0,,,214.0,,333322.0
10063,chris maragos,Chris Maragos,PHI,,,S,Wisconsin,,,564012.0,34.3,24326.0,2010.0,,24326.0,1987-01-06,,11589.0,,636.0,chrismaragos/2507918,70.0,,c5c25485-c0dc-4b5c-abe1-312fdd368637,5906.0,13697.0,7186.0,2025,6096.0,00-0027378,,200.0,ChrisMaragos,324606.0
10065,dimitri nance,Dimitri Nance,FA,,,RB,Arizona State,,,1113490.0,33.2,24267.0,2010.0,,,1988-02-18,,,,,,70.0,,,5783.0,13619.0,6751.0,2025,6043.0,00-0027201,,219.0,,322931.0
10066,keiland williams,Keiland Williams,FA,,,RB,LSU,,,1116454.0,34.7,24611.0,2010.0,7211.0,24611.0,1986-08-14,,,9785.0,,keilandwilliams/497214,71.0,,0bb08de1-bc91-4c35-8ac0-c4b21f80c92c,5794.0,13727.0,6491.0,2025,6371.0,00-0027214,,230.0,kwill35,323243.0
10069,harvey unga,Harvey Unga,FA,,,RB,BYU,,7.0,559296.0,34.3,24743.0,2010.0,,,1987-01-18,,,,,,72.0,,4c5ae13e-0f7c-4fe1-959c-04b7a7c9e2d7,,13916.0,6915.0,2025,6403.0,,,237.0,unga45,304051.0
10071,curtis brinkley,Curtis Brinkley,FA,,,RB,Syracuse,,,1675114.0,35.6,23971.0,2010.0,6543.0,23971.0,1985-09-20,,,11073.0,,,69.0,,f924e3a1-2274-4a64-a2d3-b5edf4564da7,5514.0,12764.0,6466.0,2025,5993.0,00-0026745,,208.0,boonah920,298830.0
10072,david nelson,David Nelson,PIT,,,WR,Florida,,,1634499.0,34.5,24272.0,2010.0,7039.0,24272.0,1986-11-07,,10946.0,9780.0,506.0,davidnelson/2507884,77.0,,c4c93a2d-acf4-4ea9-82d1-aa3c4228bc9c,5862.0,13621.0,6757.0,2025,6048.0,00-0027322,,215.0,DavidNelson86,296139.0
10074,barry church,Barry Church,FA,,,S,Toledo,,,1128845.0,33.2,24603.0,2010.0,7175.0,24603.0,1988-02-11,,11271.0,10937.0,575.0,barrychurch/494259,74.0,,ad9a6262-7df3-41a8-9753-b89866f5cd0e,5924.0,13338.0,7057.0,2025,6363.0,00-0027416,,218.0,BarryChurch42,324487.0
10075,stephen williams,Stephen Williams,FA,,,WR,Toledo,,,583487.0,34.9,24289.0,2010.0,,24289.0,1986-06-29,,,9787.0,,stephenwilliams/497344,77.0,,70ff9d3e-4339-46da-908f-4aed688f4a1f,5880.0,13490.0,6528.0,2025,6064.0,00-0027349,,208.0,SteveWill_14,285333.0
10076,quinn porter,Quinn Porter,FA,,,RB,Stillman,,,,35.3,24504.0,2010.0,,,1986-02-02,,,,,,72.0,,,,13764.0,6793.0,2025,6264.0,,,205.0,,340490.0
10077,chris ivory,Chris Ivory,FA,,,RB,Washington State,,,1272286.0,33.1,24400.0,2010.0,,24400.0,1988-03-22,,12239.0,9749.0,717.0,chrisivory/2507999,72.0,,72f5a27a-544f-468a-b10b-89a1fc5d0e9f,6007.0,13587.0,6833.0,2025,6168.0,00-0027531,,223.0,ivory33,335112.0
10078,brandon james,Brandon James,FA,,,WR,Florida,,,1114603.0,33.4,24467.0,2010.0,,,1987-12-21,,,,,,67.0,,,,13747.0,6725.0,2025,6231.0,,,176.0,bjamesk22,329781.0
10079,randy phillips,Randy Phillips,FA,,,S,Miami,,,1762847.0,34.6,24537.0,2010.0,,,1986-09-14,,,,,,73.0,,,,13919.0,7103.0,2025,6297.0,,,210.0,,300741.0
10080,victor cruz,Victor Cruz,FA,,,WR,Massachusetts,,,1684073.0,34.5,24553.0,2010.0,6881.0,24553.0,1986-11-11,,12246.0,9790.0,719.0,victorcruz/2507855,72.0,,51545c6d-3132-4477-8f51-df5c29ed971e,5827.0,13553.0,6836.0,2025,6313.0,00-0027265,,204.0,TeamVic,248251.0
10081,aaron pettrey,Aaron Pettrey,FA,,,PK,Ohio State,,,,34.9,24355.0,2010.0,,,1986-06-17,,,,,,74.0,,,,,,2025,6124.0,,,199.0,,323676.0
10082,danario alexander,Danario Alexander,FA,,,WR,Missouri,,,1123307.0,32.7,24757.0,2010.0,,24757.0,1988-08-17,,,9816.0,,danarioalexander/497262,77.0,,5af8661e-c596-4651-b4e1-376e037ace21,6106.0,13935.0,6511.0,2025,5821.0,00-0027912,,217.0,D_Alexander84,333767.0
10083,jeremy horne,Jeremy Horne,FA,,,WR,Massachusetts,,,1684091.0,34.5,24238.0,2010.0,,,1986-10-26,,,,,,74.0,,184fa0e8-0c49-4f4b-a95c-9dc3c1f445fc,,13506.0,6759.0,2025,6016.0,,,193.0,,298836.0
10084,sam shields,Sam Shields,FA,,,CB,Miami,,,1116667.0,33.4,24508.0,2010.0,,24508.0,1987-12-08,,11402.0,10939.0,602.0,samshields/1037374,71.0,,74b40266-cab7-4c5f-9f72-b560f7457a55,5943.0,13769.0,7017.0,2025,6268.0,00-0027440,,178.0,,323404.0
10085,max hall,Max Hall,ARI,,,QB,Brigham Young,,,1245430.0,35.5,24281.0,2010.0,6923.0,,1985-10-20,,,,,maxhall/497112,73.0,,bcd185ee-01d6-48e8-ac16-d2d58c42154c,,13576.0,6738.0,2025,6057.0,,,205.0,,263487.0
10088,marlon moore,Marlon Moore,FA,,,WR,Fresno State,,,584448.0,33.7,24280.0,2010.0,7031.0,24280.0,1987-09-03,,10961.0,9824.0,511.0,marlonmoore/2507902,72.0,,52b93a85-f011-4049-8268-cd4de896b6e2,,13616.0,6812.0,2025,6056.0,,,190.0,,286417.0
10090,tim masthay,Tim Masthay,FA,,,PN,Kentucky,,,565977.0,34.1,9787.0,2010.0,,9787.0,1987-03-16,,11393.0,,598.0,timmasthay/71387,73.0,,a4822eab-6faa-449c-9a72-e07f018032ba,,12998.0,7014.0,2025,5733.0,,,200.0,TimMasthay,298878.0
10091,mike mclaughlin,Mike McLaughlin,FA,,,RB,Boston College,,,,34.0,24361.0,2010.0,,,1987-05-11,,,,,,72.0,,,,,6614.0,2025,6130.0,,,245.0,,285075.0
10093,chris gronkowski,Chris Gronkowski,FA,,,RB,Arizona,,,1620397.0,34.4,24601.0,2010.0,7183.0,,1986-12-26,,,,,chrisgronkowski/2507933,74.0,,972108cc-bb51-4a70-b1bd-9b9ae0967ad0,,13574.0,6913.0,2025,6361.0,,,245.0,Chrisgronkowski,323412.0
10094,max komar,Max Komar,FA,,,WR,Idaho,,,1137502.0,33.4,24288.0,2010.0,6984.0,,1987-11-30,,,,,,71.0,,,,13602.0,6741.0,2025,6063.0,,,202.0,MdKomar18,325042.0
10096,brandon banks,Brandon Banks,FA,,,WR,Kansas State,,,1630725.0,33.4,24709.0,2010.0,,,1987-12-21,,,,,brandonbanks/497266,75.0,,052718d2-2ab2-4ea4-bd99-8ce37acdc0c7,,4780.0,7061.0,2025,6405.0,,,267.0,speedybanks16,464200.0
10097,thaddeus lewis,Thaddeus Lewis,FA,,,QB,Duke,,,1114348.0,33.5,24311.0,2010.0,,24311.0,1987-11-19,,13697.0,,1022.0,thadlewis/497121,74.0,,bd1016ca-9683-4f4a-afdc-d07a3e03f057,,13606.0,6847.0,2025,6083.0,,,219.0,,334032.0
10098,donald jones,Donald Jones,FA,,,WR,Youngstown State,,,1684563.0,33.4,24270.0,2010.0,,24270.0,1987-12-17,,,9826.0,,donaldjones/497298,72.0,,ac4f566f-0e3b-40ba-bc24-fbab929c360b,6000.0,13597.0,6518.0,2025,6046.0,00-0027518,,208.0,Dajones19,461215.0
10099,frank zombo,Frank Zombo,FA,,,LB,Central Michigan,,,559515.0,34.2,24507.0,2010.0,7170.0,24507.0,1987-03-05,,12195.0,,708.0,frankzombo/2507948,75.0,,7853d82d-7c4b-4275-8ade-f8b96dd89bf5,5945.0,13779.0,7021.0,2025,6267.0,00-0027442,,254.0,,287527.0
10100,chris bryan,Chris Bryan,FA,,,PN,None,,,1740818.0,39.2,23965.0,2010.0,,,1982-03-06,,,,,,77.0,,,,13189.0,7004.0,2025,5988.0,,,220.0,,541684.0
10101,jerome johnson,Jerome Johnson,FA,,,RB,Nevada,,,,36.3,9781.0,2010.0,,,1985-01-19,,,,,,73.0,,,,,6174.0,2025,5691.0,,,265.0,,214025.0
10103,sherrick mcmanis,Sherrick McManis,FA,,,CB,Northwestern,,,1117294.0,34.2,24120.0,2010.0,6743.0,24120.0,1987-12-19,,11107.0,10941.0,545.0,sherrickmcmanis/494289,73.0,,6bc584ed-82c0-486f-962d-377be6ae8469,5667.0,13419.0,6732.0,2025,5918.0,00-0027743,,193.0,SherrickM,332244.0
10106,junior galette,Junior Galette,FA,,,LB,Stillman,,,1130539.0,33.1,24405.0,2010.0,,24405.0,1988-03-27,,12241.0,,718.0,juniorgalette/496782,74.0,,0d5bb1d0-5fa1-4a33-a7d4-d1eb920915f5,,13566.0,7062.0,2025,6173.0,,,254.0,JovaisG,334303.0
10107,duke calhoun,Duke Calhoun,FA,,,WR,Memphis,,,1128987.0,33.7,24552.0,2010.0,,,1987-09-01,,,,,,74.0,,85e1ad51-865b-4660-a84a-48cde174e462,,13545.0,6835.0,2025,6312.0,,,200.0,,324039.0
10109,preston parker,Preston Parker,FA,,,WR,North Alabama,,,1116555.0,34.2,24373.0,2010.0,,24373.0,1987-02-13,,11517.0,9838.0,620.0,prestonparker/497312,72.0,,79c9c4ff-58e6-4789-bfdf-83711c1d0a7c,5950.0,13703.0,6521.0,2025,6142.0,00-0027450,,200.0,PrestonParker87,323500.0
10111,kyle love,Kyle Love,FA,,,DT,Mississippi State,,,1116474.0,34.5,24294.0,2010.0,,24294.0,1986-11-18,,10977.0,10944.0,517.0,kylelove/2507837,73.0,,f0d837e0-54e6-496d-9334-e2d6365d16d6,5806.0,13608.0,6973.0,2025,6069.0,00-0027236,,310.0,,332304.0
10112,danny mccray,Danny McCray,DAL,,,S,LSU,,,1116439.0,33.2,24605.0,2010.0,7188.0,24605.0,1988-03-10,,11279.0,,577.0,dannymccray/2507936,73.0,,e210223b-fd36-4cc2-a5e3-16578ea0d17d,,13611.0,7094.0,2025,6365.0,,,215.0,dannydmac44,323228.0
10113,michael palmer,Michael Palmer,FA,,,TE,Clemson,,,4056.0,33.3,24271.0,2010.0,7049.0,24271.0,1988-01-18,,,9800.0,,michaelpalmer/1037366,77.0,,1290b569-2481-41fc-a4bb-bcc2317d1399,,13629.0,6747.0,2025,6047.0,,,252.0,MGPalms,332980.0
10114,bryan mccann,Bryan McCann,MIA,,,CB,Southern Methodist,,,1273592.0,33.6,24604.0,2010.0,7187.0,,1987-09-29,,12458.0,,756.0,bryanmccann/2507935,71.0,,ea2faa5d-9ace-4b32-9634-581d400945c5,,13609.0,7155.0,2025,6364.0,,,185.0,bmac929,324205.0
10115,antonio coleman,Antonio Coleman,ARI,,,LB,Auburn,,,1113511.0,34.7,24263.0,2010.0,,,1986-09-01,,,,,,73.0,,,,13548.0,6919.0,2025,5851.0,,,254.0,,303929.0
10116,aaron berry,Aaron Berry,FA,,,CB,Pittsburgh,,,1114977.0,32.9,24527.0,2010.0,6836.0,,1988-06-25,,,,,aaronberry/2507891,69.0,,111e5aa8-9e68-48fb-917f-e05007d99d28,,13734.0,7100.0,2025,6287.0,,,190.0,,322883.0
10117,andre neblett,Andre Neblett,FA,,,DT,Temple,,,1130563.0,32.9,24352.0,2010.0,7038.0,,1988-06-07,,,,,andreneblett/2507925,72.0,,0b444db7-65fc-45cf-82f6-d9059ecf3946,,13620.0,7076.0,2025,6121.0,,,310.0,,334316.0
10118,cassius vaughn,Cassius Vaughn,FA,,,CB,Mississippi,,,1245039.0,33.5,24382.0,2010.0,7136.0,24382.0,1987-11-03,,11199.0,,561.0,cassiusvaughn/2507869,71.0,,0fedaa7f-31e9-4084-9546-24b9555c8261,,13797.0,7172.0,2025,6151.0,,,195.0,CassiusVaughn,334779.0
10119,brandon king,Brandon King,IND,,,CB,Purdue,,,1114346.0,34.3,24469.0,2010.0,,,1987-01-28,,,,7508.0,,74.0,,8daa4045-ec0a-4f6e-9430-693727abfd7f,,13750.0,7171.0,2025,6233.0,,,220.0,,296510.0
10120,aaron morgan,Aaron Morgan,JAC,,,DE,Louisiana-Monroe,,,1137379.0,32.4,24619.0,2010.0,,,1988-12-30,,,,,aaronmorgan/2507986,76.0,,a8b95a65-e7f7-4786-9511-41f6dafefd5a,,13424.0,7152.0,2025,6378.0,,,250.0,,334968.0
10121,jacob cutrera,Jacob Cutrera,TBB,,,LB,LSU,,,1749487.0,33.0,24474.0,2010.0,6884.0,,1988-05-18,,,,,,75.0,,98059971-8813-4a69-87fe-b1f251ea55a9,,13347.0,7156.0,2025,6238.0,,,238.0,JacobCutrera51,323212.0
10122,darian stewart,Darian Stewart,FA,,,S,South Carolina,,,1116705.0,32.8,24590.0,2010.0,,24590.0,1988-08-04,,11548.0,10950.0,625.0,darianstewart/494307,71.0,,4a8190f6-039d-485b-8d51-7f98368b02e1,5820.0,13645.0,7144.0,2025,6350.0,00-0027256,,214.0,,332881.0
10123,logan paulsen,Logan Paulsen,FA,,,TE,UCLA,,,559624.0,34.2,24608.0,2010.0,,24608.0,1987-02-26,,11345.0,9850.0,587.0,loganpaulsen/2507828,77.0,,518c96c5-65bb-4559-8074-9cdb2ca32f99,5795.0,13726.0,6871.0,2025,6368.0,00-0027215,,268.0,,300115.0
10125,micah johnson,Micah Johnson,KCC,,,LB,Kentucky,,,1116921.0,32.9,24741.0,2010.0,,,1988-06-22,,,,,,74.0,,,,13918.0,,2025,6417.0,,,265.0,,333979.0
10126,mitch king,Mitch King,FA,,,DE,Iowa,,,502645.0,35.0,9583.0,2010.0,,,1986-05-05,,,,,mitchking/71357,74.0,,251d06a3-bfea-41fa-9e11-017e06d2ea53,,12808.0,7000.0,2025,5802.0,,,280.0,,264805.0
10130,robert rose,Robert Rose,FA,,,DE,Ohio State,,,1751701.0,33.4,24260.0,2010.0,,,1987-12-24,,,,,,76.0,,,,,7158.0,2025,6038.0,,,291.0,,332372.0
10133,josh brent,Josh Brent,DAL,,,DT,Illinois,,7.0,1757874.0,33.3,24744.0,2010.0,,,1988-01-30,,,,,,74.0,,d3b0253a-b4ff-4d4f-aa82-38c6b368e30b,,13923.0,6917.0,2025,6404.0,,,320.0,,399863.0
10137,justin cole,Justin Cole,KCC,,,LB,San Jose State,,,1139116.0,33.5,24234.0,2010.0,,,1987-11-22,,,,,justincole/496911,75.0,,7199fdbf-09f3-49e2-882f-8835703a95e0,,13501.0,6605.0,2025,6012.0,,,243.0,,323949.0
10139,jeff cumberland,Jeff Cumberland,FA,,,TE,Illinois,,,1115107.0,34.0,24303.0,2010.0,,24303.0,1987-05-02,,10992.0,11051.0,521.0,jeffcumberland/2507883,76.0,,406a7386-83b6-4c25-8998-6968073d89c4,,13555.0,6838.0,2025,6078.0,,,260.0,Cumberland85,333361.0
10140,prince miller,Prince Miller,IND,,,CB,Georgia,,,1114937.0,33.3,24353.0,2010.0,,,1988-01-14,,,,,,69.0,,32c490cd-1ef6-44fd-8ed9-28a3dcaff658,,13853.0,7072.0,2025,6122.0,,,207.0,Sheeeesh_Miller,332756.0
10141,dane fletcher,Dane Fletcher,NEP,,,LB,Montana State,,,1691648.0,34.6,24293.0,2010.0,,,1986-09-14,,,,,danefletcher/2507838,74.0,,8998317c-e63a-43dc-8a1a-403aac5b0ba8,,13564.0,6969.0,2025,6068.0,,,245.0,,302532.0
10142,dominique curry,Dominique Curry,DET,,,WR,Cheyney,,,1667326.0,33.7,24668.0,2010.0,,,1987-08-16,,,,,dominiquecurry/2507993,74.0,,04724372-46de-48ec-9063-c90c22b5ef10,,13806.0,7143.0,2025,6414.0,,,223.0,DomCurry_18,302184.0
10146,aj jefferson,A.J. Jefferson,FA,,,CB,Fresno State,,,1265119.0,33.1,24295.0,2010.0,,,1988-04-04,,,,,a.j.jefferson/494275,73.0,,044e3142-222b-4a51-8a8c-ed24c95649ce,,13591.0,7067.0,2025,6070.0,,,190.0,AJJefferson,344905.0
10149,tramaine brock,Tramaine Brock,FA,,,CB,Belhaven,,,1620001.0,33.5,24578.0,2010.0,,24578.0,1988-08-20,,11579.0,11147.0,633.0,tramainebrock/2507917,72.0,,688f7a3b-4d66-4fcf-802d-6a3cb133ea30,5903.0,13681.0,7140.0,2025,6338.0,00-0027375,,188.0,T26Brock,447403.0
10151,jermelle cudjo,Jermelle Cudjo,NYG,,,DT,Central Oklahoma,,,1675499.0,34.6,24586.0,2010.0,,24586.0,1986-09-28,,12294.0,,729.0,jermellecudjo/2507846,74.0,,2eb66ae1-ed96-4911-a87c-86f34e6609d8,,13554.0,7142.0,2025,6346.0,,,298.0,JCudjo93,533385.0
10154,jeron mastrud,Jeron Mastrud,FA,,,TE,Kansas State,,,1123294.0,33.4,24379.0,2010.0,7009.0,,1987-12-17,,,,,jeronmastrud/497248,78.0,,a24e3058-dea2-44ef-bf23-72e0af500164,,13698.0,6881.0,2025,6148.0,,,255.0,JeronMastrud,333548.0
10161,andre anderson,Andre Anderson,FA,,,RB,Tulane,,,1766227.0,33.0,24399.0,2010.0,,,1988-05-01,,,,,,72.0,,,,,6841.0,2025,6167.0,,,212.0,,340543.0
10162,keaton kristick,Keaton Kristick,FA,,,LB,Oregon State,,,,33.0,24579.0,2010.0,,,1988-04-25,,,,,,75.0,,,,,7175.0,2025,6339.0,,,226.0,Keaton_Kristick,322967.0
10163,mike newton,Mike Newton,IND,,,S,Buffalo,,,1123414.0,33.5,24466.0,2010.0,,,1987-11-11,,,,,,70.0,,,,13761.0,7176.0,2025,6230.0,,,207.0,,287654.0
10164,javarris james,Javarris James,ARI,,,RB,Miami,,,1116614.0,33.6,24462.0,2010.0,,,1987-09-18,,,,,,72.0,,991902ba-e80e-4688-aefd-82d16018890f,5962.0,13748.0,6485.0,2025,6227.0,00-0027467,,208.0,HurricaneJames5,323397.0
10170,richard goodman,Richard Goodman,FA,,,WR,Florida State,,,558841.0,33.4,24491.0,2010.0,6911.0,,1987-12-30,,,,,richardgoodman/2508022,72.0,,f9b8b01b-a29f-49b7-bc4f-e56c3efe012e,,13568.0,6854.0,2025,6252.0,,,192.0,2_Good2BTrue,296453.0
10171,robert malone,Robert Malone,NYG,,,PN,Fresno State,,,1265121.0,33.3,24482.0,2010.0,,24482.0,1988-02-04,,12391.0,,746.0,robertmalone/497081,74.0,,2c406098-5772-4183-8698-ed0787bf8bf2,,13408.0,6662.0,2025,6246.0,,,215.0,,335385.0
10172,kevin alexander,Kevin Alexander,FA,,,LB,Clemson,,,,33.9,24388.0,2010.0,,,1987-07-01,,,,,,76.0,,,,13798.0,7181.0,2025,6157.0,,,265.0,,332954.0
10173,kyle mccarthy,Kyle McCarthy,FA,,,S,Notre Dame,,,563652.0,34.6,24385.0,2010.0,,,1986-09-30,,,,,,73.0,,7f09cad6-af69-40e6-86ee-1d7009f98e84,,13788.0,7182.0,2025,6154.0,,,210.0,KMcCarthy28,297065.0
10178,sergio brown,Sergio Brown,FA,,,S,Notre Dame,,,1246078.0,33.0,24292.0,2010.0,6852.0,24292.0,1988-05-22,,10968.0,,513.0,sergiobrown/2507834,74.0,,bd0fd245-64ec-45ee-ac8d-b0072239ea63,,13541.0,6967.0,2025,6067.0,,,207.0,SergioBrown38,334842.0
10179,verran tucker,Verran Tucker,FA,,,WR,California,,,,32.9,24575.0,2010.0,,,1988-06-26,,,,,,73.0,,,,,6520.0,2025,6335.0,,,204.0,,464106.0
10187,malcolm sheppard,Malcolm Sheppard,TEN,,,DE,Arkansas,,,1116406.0,33.2,24460.0,2010.0,,,1988-02-13,,,,,malcolmsheppard/496857,74.0,,dab459fe-e46a-4cf6-b68a-d68313dcd5f3,,,7187.0,2025,6225.0,,,289.0,,333927.0
10188,jonathon amaya,Jonathon Amaya,FA,,,S,Nevada,,,1631257.0,32.4,24277.0,2010.0,,,1988-11-25,,,,,,74.0,,0d6e5711-674f-43eb-9591-e1c6c81dc011,,13527.0,6985.0,2025,6053.0,,,205.0,,332558.0
10191,cornelius brown,Cornelius Brown,FA,,,S,UTEP,,,1130458.0,33.2,24421.0,2010.0,,,1988-02-26,,,,,,71.0,,07e7d555-9588-4c29-a6cb-481dea46bd52,,,7201.0,2025,6187.0,,,198.0,aLOVEcase,334792.0
10194,anderson russell,Anderson Russell,WAS,,,S,Ohio State,,,563629.0,33.9,24609.0,2010.0,,,1987-05-30,,,,,andersonrussell/2507827,72.0,,f699206b-5389-4185-b35d-bb1be2ef0099,,13721.0,7205.0,2025,6369.0,,,200.0,,296918.0
10195,mike balogun,Mike Balogun,BUF,,,LB,Oklahoma,,,1619900.0,37.6,24577.0,2010.0,,,1983-09-28,,,,,,72.0,,,,13680.0,7204.0,2025,6337.0,,,250.0,,447623.0
10197,jimmy saddler-mcqueen,Jimmy Saddler-McQueen,STL,,,DT,Texas A&M-Kingsville,,,1749042.0,33.8,24442.0,2010.0,,,1987-08-04,,,,,jimmysaddler-mcqueen/2507912,75.0,,0d4b3c44-593f-47f7-948f-e527e4a584dc,,13519.0,7208.0,2025,6207.0,,,299.0,,471354.0
10199,nate collins,Nate Collins,FA,,,DT,Virginia,,,1117418.0,33.4,24557.0,2010.0,,,1987-12-14,,,,,natecollins/2507853,74.0,,4cb6bad1-f3d6-4aa2-96f6-703c793ff298,,13550.0,6937.0,2025,6317.0,,,296.0,BIGN98,323352.0
10200,chris brooks,Chris Brooks,FA,,,WR,Nebraska,,,,34.3,24663.0,2010.0,,,1987-02-05,,,,,,74.0,,,,,7050.0,2025,6427.0,,,210.0,ChrisBrooks83,301133.0
10201,brian sanford,Brian Sanford,CLE,,,DE,Temple,,,1130570.0,33.7,24716.0,2010.0,,,1987-09-12,,,,,,74.0,,ca4827e7-6388-4385-a936-887e72f2e1ba,,13886.0,7210.0,2025,6426.0,,,280.0,,334326.0
10203,alfonso smith,Alfonso Smith,FA,,,RB,Kentucky,,,1116949.0,34.3,24287.0,2010.0,7100.0,24287.0,1987-01-23,,,11053.0,,alfonsosmith/2507897,73.0,,47fd7d9a-2726-43d8-be94-fd50d634292f,5877.0,13642.0,6740.0,2025,6062.0,00-0027346,,209.0,FonzoRB29,298884.0
10205,jake ballard,Jake Ballard,FA,,,TE,Ohio State,,,1117483.0,33.4,24550.0,2010.0,,24550.0,1987-12-02,,,11054.0,,jakeballard/2507850,78.0,,9e183e60-3199-4cd0-bd8a-21bc2bf582c4,5822.0,13530.0,6834.0,2025,6310.0,00-0027259,,275.0,TheJakeBallard,332360.0
10210,jeromy miles,Jeromy Miles,FA,,,S,Massachusetts,,,1684101.0,33.8,24329.0,2010.0,7026.0,,1987-07-20,,12519.0,,765.0,jeromymiles/2507842,74.0,,9e70c666-9371-4659-b075-2d52e303ef4a,,13756.0,7212.0,2025,6099.0,,,211.0,,344700.0
10211,marshay green,Marshay Green,ARI,,,S,Mississippi,,,559221.0,10.5,24620.0,2010.0,,,2010-11-23,,,,,,70.0,,5d008012-5d35-4a57-8a72-47ec4b6cceb8,,13570.0,7068.0,2025,6379.0,,,183.0,,296251.0
10212,naaman roosevelt,Naaman Roosevelt,FA,,,WR,Buffalo,,,1123426.0,33.4,24273.0,2010.0,7079.0,,1987-12-24,,,,,naamanroosevelt/2507830,72.0,,d9181b16-b0fe-4c89-be9e-5dc25253f420,,13637.0,6527.0,2025,6049.0,,,200.0,nyce18,332886.0
10214,clint stitser,Clint Stitser,FA,,,PK,Fresno State,,,,36.0,23972.0,2010.0,,,1985-05-19,,,,,,73.0,,,,,6678.0,2025,5866.0,,,200.0,,226592.0
10217,josh gordy,Josh Gordy,FA,,,S,Central Michigan,,,559468.0,34.2,24476.0,2010.0,6912.0,,1987-02-09,,12557.0,,771.0,joshgordy/2507982,71.0,,65738678-e358-47f4-a888-39bf609c1ce8,,13370.0,7213.0,2025,6240.0,,,196.0,4_flat,287508.0
10218,mike caussin,Mike Caussin,BUF,,,TE,James Madison,,,1692064.0,34.2,24473.0,2010.0,,,1987-02-26,,,,,mikecaussin/2507979,77.0,,2fdea728-bb46-47fb-b9ed-8666c851fd36,,13335.0,6808.0,2025,6237.0,,,243.0,MCAUSSIN80,291345.0
10220,andrew sendejo,Andrew Sendejo,FA,339359.0,,S,Rice,,,1786001.0,35.5,24759.0,2010.0,,24759.0,1987-09-09,,12554.0,10963.0,770.0,andrewsendejo/2525323,73.0,,39ee3bee-1177-49cd-a78b-7a790ffd0b84,6118.0,13939.0,7214.0,2025,6429.0,00-0027914,,210.0,Asendejo,339359.0
10222,lee robinson,Lee Robinson,FA,,,LB,Alcorn State,,,1276962.0,34.0,9689.0,2010.0,,,1987-04-27,,,,,,74.0,,d5498fab-4a3a-4237-9644-f2f802c8bf22,,12843.0,7216.0,2025,5663.0,,,253.0,,290866.0
10225,david pender,David Pender,CIN,,,CB,Purdue,,,,33.4,24565.0,2010.0,,,1987-12-04,,,,,,72.0,,,,,6962.0,2025,6325.0,,,177.0,,332914.0
10228,george johnson,George Johnson,FA,,,DE,Rutgers,,,1115035.0,33.4,24665.0,2010.0,,24665.0,1987-12-11,,12626.0,,779.0,georgejohnson/2517637,76.0,,423d2e55-053b-40cd-b977-bef2f3891907,6112.0,13812.0,7222.0,2025,6432.0,00-0027495,,265.0,,339598.0
10232,rj archer,R.J. Archer,FA,,,QB,William & Mary,,,1693202.0,33.8,24539.0,2010.0,,24539.0,1987-08-05,,17077.0,,2609.0,,74.0,,508a1f6e-0731-471b-ba78-0ac9e2328757,,13309.0,6815.0,2025,6299.0,,,220.0,,288460.0
10233,teddy williams,Teddy Williams,CAR,,,CB,Texas-San Antonio,,,1758984.0,32.8,24746.0,2010.0,,24746.0,1988-07-03,,12643.0,,781.0,teddywilliams/2508077,73.0,,09d857ac-02ec-4a93-86af-1f8384386dc8,,13922.0,8581.0,2025,6406.0,,,210.0,_FastTeddy_,556603.0
10234,travis ivey,Travis Ivey,CLE,,,DT,Maryland,,,564883.0,34.4,24279.0,2010.0,,,1986-12-22,,,,,,76.0,,,,13586.0,6991.0,2025,6055.0,,,325.0,TravisIvey202,284927.0
10236,dominique harris,Dominique Harris,FA,,,S,Temple,,,,34.1,24268.0,2010.0,,,1987-04-14,,,,,,74.0,,,,,6925.0,2025,6044.0,,,213.0,DomoHarris21,299012.0
10237,rashawn jackson,Rashawn Jackson,CAR,,,RB,Virginia,,,1117431.0,34.3,24341.0,2010.0,,,1987-01-15,,,,,,73.0,,,,13590.0,6498.0,2025,6111.0,,,240.0,RashawnJackson2,316879.0
