season,season_type,week,player_display_name,player_position,team_abbr,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,receptions,targets,catch_percentage,yards,rec_touchdowns,avg_yac,avg_expected_yac,avg_yac_above_expectation,player_gsis_id,player_first_name,player_last_name,player_jersey_number,player_short_name,gsis_id,name,position,birthdate,age,player_name,player_id
2021,REG,17,Dalton Schultz,TE,DAL,6.41125,4.554965469271115,4.337999999999999,20.336599315550135,6,10,60.0,54.0,0,5.5183333333333335,5.315393981983182,0.2029393513501514,00-0034383,Dalton,Schultz,86,D.Schultz,00-0034383,Dalton Schultz,TE,1996-07-11,25.0,Dalton Schultz,00-0034383
2021,REG,17,Marquez Callaway,WR,NO,6.353999999999999,3.87380841863886,12.032999999999998,70.4920913884007,6,10,60.0,97.0,0,3.7866666666666675,3.7692839309937654,0.01738273567290216,00-0036219,Marquez,Callaway,1,M.Callaway,00-0036219,Marquez Callaway,WR,1998-03-27,23.0,Marquez Callaway,00-0036219
2021,REG,17,Davante Adams,WR,GB,6.352307692307692,3.0768980692820884,7.810714285714286,42.65319655185865,11,14,78.57142857142857,136.0,1,4.518181818181817,3.7612503302992093,0.7569314878826074,00-0031381,Davante,Adams,17,D.Adams,00-0031381,Davante Adams,WR,1992-12-24,28.0,Davante Adams,00-0031381
2021,REG,17,Gerald Everett,TE,SEA,6.2625,3.8468872607825397,9.32,22.31587012738244,3,5,60.0,36.0,0,3.9566666666666683,1.890570728679594,2.0660959379870745,00-0033895,Gerald,Everett,81,G.Everett,00-0033895,Gerald Everett,TE,1994-06-25,27.0,Gerald Everett,00-0033895
2021,REG,17,Odell Beckham,WR,LAR,6.24,2.708078193576554,9.818571428571428,29.753246753246742,5,7,71.42857142857143,39.0,1,0.9200000000000003,0.41413620229809567,0.5058637977019046,00-0031235,Odell,Beckham,3,O.Beckham,00-0031235,Odell Beckham,WR,1992-11-05,28.0,Odell Beckham,00-0031235
2021,REG,17,Jarvis Landry,WR,CLE,6.21125,1.80636491505039,8.049,27.22475900558092,4,10,40.0,43.0,0,4.375,2.9840945062095834,1.3909054937904166,00-0031382,Jarvis,Landry,80,J.Landry,00-0031382,Jarvis Landry,WR,1992-11-28,28.0,Jarvis Landry,00-0031382
2021,REG,17,Tyler Boyd,WR,CIN,6.124,3.7608530929398944,6.473333333333334,14.845392347972327,4,6,66.66666666666666,36.0,1,2.95,2.2741440317554407,0.6758559682445595,00-0033009,Tyler,Boyd,83,T.Boyd,00-0033009,Tyler Boyd,WR,1994-11-15,26.0,Tyler Boyd,00-0033009
2021,REG,17,Justin Jefferson,WR,MIN,6.066363636363636,2.906653882194576,9.996363636363636,48.92547274749722,6,11,54.54545454545454,58.0,0,3.2716666666666683,2.5527196724770724,0.7189469941895958,00-0036322,Justin,Jefferson,18,J.Jefferson,00-0036322,Justin Jefferson,WR,1999-06-16,22.0,Justin Jefferson,00-0036322
2021,REG,17,Allen Lazard,WR,GB,6.038333333333333,3.0013438067221814,9.741666666666667,22.799079455474516,6,6,100.0,72.0,1,2.9516666666666658,2.9581383142924174,-0.0064716476257515865,00-0034521,Allen,Lazard,13,A.Lazard,00-0034521,Allen Lazard,WR,1995-12-11,25.0,Allen Lazard,00-0034521
2021,REG,17,Cole Kmet,TE,CHI,6.0249999999999995,2.9954342291468334,3.1379999999999995,5.772839324478458,3,5,60.0,25.0,0,6.873333333333335,5.218211216667517,1.6551221166658179,00-0036290,Cole,Kmet,85,C.Kmet,00-0036290,Cole Kmet,TE,1999-03-10,22.0,Cole Kmet,00-0036290
2021,REG,17,Kendrick Bourne,WR,NE,5.8566666666666665,4.9676149748267795,2.7099999999999977,6.316034804226223,5,6,83.33333333333334,76.0,0,13.158000000000001,7.954891725679954,5.203108274320047,00-0033307,Kendrick,Bourne,84,K.Bourne,00-0033307,Kendrick Bourne,WR,1995-08-04,26.0,Kendrick Bourne,00-0033307
2021,REG,17,C.J. Uzomah,TE,CIN,5.735,3.1260899877093515,4.6933333333333325,10.763291671444405,4,6,66.66666666666666,32.0,0,4.532500000000001,3.875931527471664,0.6565684725283365,00-0032134,Christopher,Uzomah,87,C.Uzomah,00-0032134,C.J. Uzomah,TE,1993-01-14,28.0,C.J. Uzomah,00-0032134
2021,REG,17,Kendall Hinton,WR,DEN,5.67,3.056829789889528,11.682,27.30459985041137,2,5,40.0,23.0,0,0.39000000000000057,1.7549216525995215,-1.364921652599521,00-0035864,Kendall,Hinton,9,K.Hinton,00-0035864,Kendall Hinton,WR,1997-02-19,24.0,Kendall Hinton,00-0035864
2021,REG,17,Cyril Grayson,WR,TB,5.651249999999999,2.7301871291938644,13.644999999999998,21.505969502344456,6,8,75.0,81.0,1,2.0516666666666694,2.440425837945618,-0.38875917127894866,00-0033215,Cyril,Grayson,15,C.Grayson,00-0033215,Cyril Grayson,WR,1993-12-05,27.0,Cyril Grayson,00-0033215
2021,REG,17,Mike Gesicki,TE,MIA,5.565,2.3723416243125826,11.621428571428568,22.58530220161581,4,7,57.14285714285714,51.0,0,3.0825000000000014,2.932775924682687,0.14972407531731413,00-0034829,Michael,Gesicki,88,M.Gesicki,00-0034829,Mike Gesicki,TE,1995-10-03,25.0,Mike Gesicki,00-0034829
2021,REG,17,Ray-Ray McCloud,WR,PIT,5.5512500000000005,3.235187993441587,3.6309999999999993,12.710915073864035,4,10,40.0,35.0,0,4.43,4.0863796383216595,0.3436203616783402,00-0034407,Ray-Ray,McCloud,14,R.McCloud,00-0034407,Ray-Ray McCloud,WR,1996-10-15,24.0,Ray-Ray McCloud,00-0034407
2021,REG,17,Christian Kirk,WR,ARI,5.4625,3.6522107012424536,11.708888888888888,37.540522247159,6,9,66.66666666666666,79.0,0,5.88,5.030493059044768,0.8495069409552318,00-0034775,Christian,Kirk,13,C.Kirk,00-0034775,Christian Kirk,WR,1996-11-18,24.0,Christian Kirk,00-0034775
2021,REG,17,K.J. Osborn,WR,MIN,5.3759999999999994,1.0204032752680199,15.838000000000003,35.234705228031146,3,5,60.0,50.0,1,1.1699999999999957,1.6961731933245876,-0.5261731933245919,00-0036345,K.J.,Osborn,17,K.Osborn,00-0036345,K.J. Osborn,WR,1997-06-10,24.0,K.J. Osborn,00-0036345
2021,REG,17,Brandin Cooks,WR,HOU,5.32375,3.409548441853397,10.25,63.49966208605541,7,11,63.63636363636363,66.0,1,2.7357142857142867,2.4979396993607605,0.2377745863535261,00-0031236,Brandin,Cooks,13,B.Cooks,00-0031236,Brandin Cooks,WR,1993-09-25,27.0,Brandin Cooks,00-0031236
2021,REG,17,Braxton Berrios,WR,NYJ,5.265454545454546,3.2419995642887485,5.514166666666667,31.990910848965388,8,12,66.66666666666666,65.0,1,7.247499999999999,6.2961896190675635,0.9513103809324353,00-0034419,Braxton,Berrios,10,B.Berrios,00-0034419,Braxton Berrios,WR,1995-10-06,25.0,Braxton Berrios,00-0034419
2021,REG,17,Diontae Johnson,WR,PIT,5.2173333333333325,2.8327302005262824,8.010000000000002,42.060491493383765,8,15,53.333333333333336,31.0,1,1.5249999999999995,3.2947741229235525,-1.769774122923553,00-0035216,Diontae,Johnson,18,D.Johnson,00-0035216,Diontae Johnson,WR,1996-07-05,25.0,Diontae Johnson,00-0035216
2021,REG,17,Cooper Kupp,WR,LAR,5.182,7.29031426714213,4.931428571428573,14.943722943722944,6,7,85.71428571428571,95.0,1,10.683333333333332,9.485712226908012,1.19762110642532,00-0033908,Cooper,Kupp,10,C.Kupp,00-0033908,Cooper Kupp,WR,1993-06-15,28.0,Cooper Kupp,00-0033908
2021,REG,17,A.J. Green,WR,ARI,5.133333333333334,2.1144059900660075,15.308333333333332,32.72060133233587,3,6,50.0,74.0,0,4.800000000000001,3.78738723002535,1.0126127699746506,00-0027942,Adriel,Green,18,A.Green,00-0027942,A.J. Green,WR,1988-07-31,33.0,A.J. Green,00-0027942
2021,REG,17,Kristian Wilkerson,WR,NE,4.9975000000000005,3.499615119039963,17.223750000000003,53.523151025481674,4,8,50.0,42.0,2,1.1500000000000004,1.2796389947616262,-0.12963899476162588,00-0036183,Kristian,Wilkerson,17,K.Wilkerson,00-0036183,Kristian Wilkerson,WR,1997-01-10,24.0,Kristian Wilkerson,00-0036183
2021,REG,17,D.J. Moore,WR,CAR,4.883750000000001,1.9083714757475883,9.30125,80.82772105148818,3,8,37.5,29.0,0,3.883333333333333,3.949308993495265,-0.06597566016193213,00-0034827,Denniston,Moore,2,Dj.Moore,00-0034827,D.J. Moore,WR,1997-04-14,24.0,D.J. Moore,00-0034827
2021,REG,17,Marvin Jones,WR,JAX,4.815,2.362031619889489,14.223333333333331,49.17598248242481,2,6,33.33333333333333,46.0,0,3.294999999999998,3.21203074310392,0.08296925689607804,00-0029293,Marvin,Jones,11,M.Jones,00-0029293,Marvin Jones,WR,1990-03-12,31.0,Marvin Jones,00-0029293
2021,REG,17,Courtland Sutton,WR,DEN,4.71,2.1490333595487185,16.2,37.86462228870606,3,5,60.0,60.0,0,3.6999999999999993,1.854232805510814,1.8457671944891854,00-0034348,Courtland,Sutton,14,C.Sutton,00-0034348,Courtland Sutton,WR,1995-10-10,25.0,Courtland Sutton,00-0034348
2021,REG,17,Noah Fant,TE,DEN,4.692,5.043234767432327,5.117142857142858,16.744577412116683,6,7,85.71428571428571,92.0,1,10.555,4.845794369119029,5.70920563088097,00-0035644,Noah,Fant,87,N.Fant,00-0035644,Noah Fant,TE,1997-11-20,23.0,Noah Fant,00-0035644
2021,REG,17,Antonio Brown,WR,TB,4.618,3.5072629259092354,5.894,5.80598132314118,3,5,60.0,26.0,0,4.033333333333334,4.529678240704773,-0.496344907371439,00-0027793,Antonio,Brown,81,A.Brown,00-0027793,Antonio Brown,WR,1988-07-10,33.0,Antonio Brown,00-0027793
2021,REG,17,Amari Cooper,WR,DAL,4.590000000000001,2.5751223384138666,9.248571428571429,30.350194552529185,3,7,42.857142857142854,18.0,1,0.1033333333333341,0.3536767187871798,-0.2503433854538457,00-0031544,Amari,Cooper,19,A.Cooper,00-0031544,Amari Cooper,WR,1994-06-17,27.0,Amari Cooper,00-0031544
2021,REG,17,Austin Hooper,TE,CLE,4.55,3.4488386778916498,6.392,10.810079485878573,2,5,40.0,28.0,0,9.530000000000001,7.830372698643259,1.6996273013567418,00-0032392,Austin,Hooper,81,A.Hooper,00-0032392,Austin Hooper,TE,1994-10-29,26.0,Austin Hooper,00-0032392
2021,REG,17,Travis Kelce,TE,KC,4.523999999999999,3.153414894878183,5.305714285714285,12.34830601456262,5,7,71.42857142857143,25.0,1,2.8040000000000007,3.9557958577645804,-1.1517958577645797,00-0030506,Travis,Kelce,87,T.Kelce,00-0030506,Travis Kelce,TE,1989-10-05,31.0,Travis Kelce,00-0030506
2021,REG,17,DK Metcalf,WR,SEA,4.481111111111111,2.7268422860188144,9.983333333333334,43.02748778852602,6,9,66.66666666666666,63.0,3,3.186666666666666,2.5929556466897643,0.5937110199769018,00-0035640,DeKaylin,Metcalf,14,D.Metcalf,00-0035640,DK Metcalf,WR,1997-12-14,23.0,DK Metcalf,00-0035640
2021,REG,17,Hunter Renfrow,WR,LV,4.44875,2.483481150474587,11.064444444444446,33.611232996928486,7,9,77.77777777777779,76.0,1,4.108571428571429,6.016263967447555,-1.9076925388761259,00-0034983,Hunter,Renfrow,13,H.Renfrow,00-0034983,Hunter Renfrow,WR,1995-12-21,25.0,Hunter Renfrow,00-0034983
2021,REG,17,Dallas Goedert,TE,PHI,4.411666666666666,3.6626777805274053,8.565714285714286,23.32166472189809,6,7,85.71428571428571,71.0,0,2.233333333333333,3.2779186847991455,-1.0445853514658126,00-0034351,Dallas,Goedert,88,D.Goedert,00-0034351,Dallas Goedert,TE,1995-01-03,26.0,Dallas Goedert,00-0034351
2021,REG,17,Zach Ertz,TE,ARI,4.39875,2.3297835262898916,5.325555555555555,17.074560934772542,7,9,77.77777777777779,41.0,0,2.618571428571429,3.7529725405239804,-1.1344011119525512,00-0030061,Zachary,Ertz,86,Z.Ertz,00-0030061,Zach Ertz,TE,1990-11-10,30.0,Zach Ertz,00-0030061
2021,REG,17,Tyler Higbee,TE,LAR,4.205,4.0244055420877585,5.870000000000001,22.870129870129873,6,9,66.66666666666666,69.0,0,4.524999999999998,7.076801907040855,-2.5518019070408577,00-0033110,Tyler,Higbee,89,T.Higbee,00-0033110,Tyler Higbee,TE,1993-01-01,28.0,Tyler Higbee,00-0033110
2021,REG,17,Laquon Treadwell,WR,JAX,4.175,2.3807971940370263,12.191666666666668,42.15166532211595,6,6,100.0,87.0,0,2.3083333333333322,1.9817509672840572,0.32658236604927504,00-0032951,Laquon,Treadwell,18,L.Treadwell,00-0032951,Laquon Treadwell,WR,1995-06-14,26.0,Laquon Treadwell,00-0032951
2021,REG,17,Chase Claypool,WR,PIT,4.108888888888889,1.9204384762962736,9.333333333333334,29.405587061541695,3,9,33.33333333333333,17.0,0,4.18,2.812312379427643,1.3676876205723567,00-0036326,Chase,Claypool,11,C.Claypool,00-0036326,Chase Claypool,WR,1998-07-07,23.0,Chase Claypool,00-0036326
2021,REG,17,Tyler Conklin,TE,MIN,4.062857142857143,3.3279312725375454,4.958888888888889,19.85761957730812,5,9,55.55555555555556,47.0,0,6.956000000000001,5.572535014882851,1.3834649851171505,00-0034270,Tyler,Conklin,83,T.Conklin,00-0034270,Tyler Conklin,TE,1995-07-30,26.0,Tyler Conklin,00-0034270
2021,REG,17,Brandon Aiyuk,WR,SF,4.033333333333333,3.171149935638645,16.671666666666667,37.656226471916874,4,6,66.66666666666666,94.0,0,10.665,3.289533791603975,7.375466208396024,00-0036261,Brandon,Aiyuk,11,B.Aiyuk,00-0036261,Brandon Aiyuk,WR,1998-03-17,23.0,Brandon Aiyuk,00-0036261
2021,REG,17,Rob Gronkowski,TE,TB,4.0200000000000005,3.3787086745193684,9.898,19.500374325229522,7,10,70.0,115.0,0,9.437142857142858,5.5460177540736755,3.8911251030691822,00-0027656,Robert,Gronkowski,87,R.Gronkowski,00-0027656,Rob Gronkowski,TE,1989-05-14,32.0,Rob Gronkowski,00-0027656
2021,REG,17,Stefon Diggs,WR,BUF,3.973333333333334,2.5197973637524376,14.576666666666666,52.8097576684647,5,9,55.55555555555556,52.0,0,1.369999999999998,2.0628437030094915,-0.6928437030094934,00-0031588,Stefon,Diggs,14,S.Diggs,00-0031588,Stefon Diggs,WR,1993-11-29,27.0,Stefon Diggs,00-0031588
2021,REG,17,Tee Higgins,WR,CIN,3.912,1.8928476600834958,12.625999999999998,24.129495852922062,3,5,60.0,62.0,0,9.660000000000004,5.031528994718731,4.6284710052812725,00-0036410,Tamaurice,Higgins,85,T.Higgins,00-0036410,Tee Higgins,WR,1999-01-18,22.0,Tee Higgins,00-0036410
2021,REG,17,Nico Collins,WR,HOU,3.8400000000000007,1.4731491390210594,10.158000000000001,28.604415408875873,2,5,40.0,35.0,0,-1.0600000000000023,0.5574057799987404,-1.6174057799987427,00-0036554,Nico,Collins,12,N.Collins,00-0036554,Nico Collins,WR,1999-03-19,22.0,Nico Collins,00-0036554
2021,REG,17,Hunter Henry,TE,NE,3.646,2.1027855506076483,9.86,19.150093225605964,3,5,60.0,37.0,0,3.873333333333335,4.341286538509951,-0.46795320517661576,00-0033090,Hunter,Henry,85,H.Henry,00-0033090,Hunter Henry,TE,1994-12-07,26.0,Hunter Henry,00-0033090
2021,REG,17,KhaDarel Hodge,WR,DET,3.6420000000000003,2.8336094495434914,9.830000000000002,38.04032351689176,5,10,50.0,76.0,0,4.380000000000001,1.8917705012966508,2.48822949870335,00-0034854,KhaDarel Lott,Hodge,18,K.Hodge,00-0034854,KhaDarel Hodge,WR,1995-01-03,26.0,KhaDarel Hodge,00-0034854
2021,REG,17,Antoine Wesley,WR,ARI,3.534,1.3171285917135347,10.322,18.38552242527876,4,5,80.0,30.0,2,0.09249999999999936,0.2902260972477677,-0.19772609724776835,00-0035126,Antoine,Wesley,85,A.Wesley,00-0035126,Antoine Wesley,WR,1997-10-22,23.0,Antoine Wesley,00-0035126
2021,REG,17,Ja'Marr Chase,WR,CIN,3.1509090909090904,2.7656919289718385,11.980833333333331,54.95164927569468,11,12,91.66666666666666,266.0,3,14.010909090909092,4.593031845338345,9.417877245570747,00-0036900,Ja'Marr,Chase,1,J.Chase,00-0036900,Ja'Marr Chase,WR,2000-03-01,21.0,Ja'Marr Chase,00-0036900
2021,REG,17,Mike Evans,WR,TB,3.0014285714285713,1.2664851628840743,18.628571428571426,25.690531541825916,4,7,57.14285714285714,47.0,1,2.6899999999999995,2.7279303735515406,-0.03793037355154105,00-0031408,Mike,Evans,13,M.Evans,00-0031408,Mike Evans,WR,1993-08-21,28.0,Mike Evans,00-0031408
2021,REG,18,Tyler Higbee,TE,LAR,9.645714285714286,2.715358073134352,6.6949999999999985,18.907755851307936,6,8,75.0,55.0,2,2.951666666666668,4.53780728421513,-1.5861406175484616,00-0033110,Tyler,Higbee,89,T.Higbee,00-0033110,Tyler Higbee,TE,1993-01-01,28.0,Tyler Higbee,00-0033110
2021,REG,18,Deebo Samuel,WR,SF,8.886,3.378623124843042,8.063333333333333,17.49159405618424,4,6,66.66666666666666,87.0,0,13.932500000000001,4.567046442483985,9.365453557516016,00-0035719,Tyshun,Samuel,19,D.Samuel,00-0035719,Deebo Samuel,WR,1996-01-15,25.0,Deebo Samuel,00-0035719
2021,REG,18,Breshad Perriman,WR,TB,8.733333333333334,6.946747710114262,8.020000000000001,16.899034240561896,5,6,83.33333333333334,44.0,0,5.141999999999999,6.323886900121197,-1.1818869001211985,00-0032054,Breshad,Perriman,16,B.Perriman,00-0032054,Breshad Perriman,WR,1993-09-10,27.0,Breshad Perriman,00-0032054
2021,REG,18,Mitchell Wilcox,TE,CIN,8.32,2.8125310704010893,3.2340000000000004,11.508896797153023,3,5,60.0,16.0,0,3.0499999999999994,2.8341034093211683,0.21589659067883105,00-0035771,Mitchell,Wilcox,84,M.Wilcox,00-0035771,Mitchell Wilcox,TE,1996-11-07,24.0,Mitchell Wilcox,00-0035771
2021,REG,18,Marquise Brown,WR,BAL,8.26375,2.798953874606043,10.1925,28.361739130434778,3,8,37.5,27.0,0,3.1033333333333317,3.0741782067744503,0.029155126558881417,00-0035662,Marquise,Brown,5,M.Brown,00-0035662,Marquise Brown,WR,1997-06-04,24.0,Marquise Brown,00-0035662
2021,REG,18,Travis Kelce,TE,KC,8.043333333333333,3.5984855090415584,6.0580000000000025,11.960041064518679,4,5,80.0,34.0,1,2.5599999999999987,1.9709224478753242,0.5890775521246745,00-0030506,Travis,Kelce,87,T.Kelce,00-0030506,Travis Kelce,TE,1989-10-05,31.0,Travis Kelce,00-0030506
2021,REG,18,Jaylen Waddle,WR,MIA,8.032857142857143,3.605112292608253,4.6071428571428585,27.90033739942902,5,7,71.42857142857143,27.0,1,4.037999999999999,3.8984250722932985,0.13957492770670088,00-0036613,Jaylen,Waddle,17,J.Waddle,00-0036613,Jaylen Waddle,WR,1998-11-25,22.0,Jaylen Waddle,00-0036613
2021,REG,18,Kenny Golladay,WR,NYG,8.022,1.855225089333326,13.77,35.607157633429864,3,5,60.0,22.0,0,3.2066666666666683,5.177230691525817,-1.9705640248591485,00-0033932,Kenneth,Golladay,19,K.Golladay,00-0033932,Kenny Golladay,WR,1993-11-03,27.0,Kenny Golladay,00-0033932
2021,REG,18,Evan Engram,TE,NYG,7.938,2.1279353057479837,2.0200000000000005,5.223417459660737,1,5,20.0,4.0,0,2.009999999999998,1.9902295446845528,0.01977045531544519,00-0033881,Evan,Engram,88,E.Engram,00-0033881,Evan Engram,TE,1994-09-02,26.0,Evan Engram,00-0033881
2021,REG,18,Mecole Hardman,WR,KC,7.84375,4.481428623083688,4.574545454545453,19.868909421148214,8,11,72.72727272727273,103.0,0,12.146250000000002,6.9716997413306245,5.1745502586693775,00-0035140,Mecole,Hardman,17,M.Hardman,00-0035140,Mecole Hardman,WR,1998-03-12,23.0,Mecole Hardman,00-0035140
2021,REG,18,Robby Anderson,WR,CAR,7.7957142857142845,2.766848988647412,8.42777777777778,33.071724438630916,7,9,77.77777777777779,50.0,1,2.2657142857142847,3.389752555842595,-1.1240382701283105,00-0032688,Robby,Anderson,11,R.Anderson,00-0032688,Robbie Chosen,WR,1993-05-09,28.0,Robby Anderson,00-0032688
2021,REG,18,Chase Claypool,WR,PIT,7.739999999999999,3.0550160084171956,6.944285714285713,18.640233146713705,5,7,71.42857142857143,37.0,1,1.7080000000000006,1.4180354164644904,0.28996458353551025,00-0036326,Chase,Claypool,11,C.Claypool,00-0036326,Chase Claypool,WR,1998-07-07,23.0,Chase Claypool,00-0036326
2021,REG,18,Keenan Allen,WR,LAC,7.67875,2.942635828043622,7.8275,9.845911949685537,6,8,75.0,52.0,0,1.2683333333333333,1.321290935135039,-0.05295760180170572,00-0030279,Keenan,Allen,13,K.Allen,00-0030279,Keenan Allen,WR,1992-04-27,29.0,Keenan Allen,00-0030279
2021,REG,18,Brandon Aiyuk,WR,SF,7.665714285714286,4.022163171451682,11.34,28.69951914385914,6,7,85.71428571428571,107.0,0,6.964999999999999,5.759293531859687,1.2057064681403116,00-0036261,Brandon,Aiyuk,11,B.Aiyuk,00-0036261,Brandon Aiyuk,WR,1998-03-17,23.0,Brandon Aiyuk,00-0036261
2021,REG,18,Zay Jones,WR,LV,7.5962499999999995,3.049944104509109,11.581249999999999,37.75007130342664,5,8,62.5,27.0,0,0.858000000000002,1.2213107574769766,-0.3633107574769746,00-0033891,Isaiah,Jones,7,Z.Jones,00-0033891,Zay Jones,WR,1995-03-30,26.0,Zay Jones,00-0033891
2021,REG,18,Demarcus Robinson,WR,KC,7.463333333333334,2.380108107784207,11.71,27.742241175076988,3,6,50.0,19.0,0,1.4799999999999993,4.620267132047957,-3.140267132047957,00-0032775,Demarcus,Robinson,11,D.Robinson,00-0032775,Demarcus Robinson,WR,1994-09-21,26.0,Demarcus Robinson,00-0032775
2021,REG,18,Odell Beckham,WR,LAR,7.4159999999999995,2.1936840679525678,13.963999999999999,24.647862463374164,2,5,40.0,18.0,0,0.14499999999999957,2.6367222528217553,-2.4917222528217557,00-0031235,Odell,Beckham,3,O.Beckham,00-0031235,Odell Beckham,WR,1992-11-05,28.0,Odell Beckham,00-0031235
2021,REG,18,Darnell Mooney,WR,CHI,7.312857142857143,3.3339047121022407,8.232499999999998,38.333042314184254,12,16,75.0,126.0,0,7.435833333333334,6.602118566496599,0.8337147668367351,00-0036309,Darnell,Mooney,11,D.Mooney,00-0036309,Darnell Mooney,WR,1997-10-29,23.0,Darnell Mooney,00-0036309
2021,REG,18,Jauan Jennings,WR,SF,7.255714285714285,3.261332722056153,9.851428571428572,24.932210130518094,6,7,85.71428571428571,94.0,2,6.509999999999997,1.8265432493956741,4.683456750604323,00-0036259,Bennie,Jennings,15,J.Jennings,00-0036259,Jauan Jennings,WR,1997-07-10,24.0,Jauan Jennings,00-0036259
2021,REG,18,Darren Waller,TE,LV,7.204444444444444,1.811023350389081,9.088888888888889,33.329258851811105,2,9,22.22222222222222,22.0,0,9.54,8.969153276281304,0.5708467237186952,00-0031610,Darren,Waller,83,D.Waller,00-0031610,Darren Waller,TE,1992-09-13,28.0,Darren Waller,00-0031610
2021,REG,18,T.Y. Hilton,WR,IND,7.151999999999999,2.711996370269075,13.398,24.45872430537807,2,5,40.0,39.0,0,2.84,2.4275071576059872,0.4124928423940126,00-0029608,Eugene,Hilton,13,T.Hilton,00-0029608,T.Y. Hilton,WR,1989-11-14,31.0,T.Y. Hilton,00-0029608
2021,REG,18,Davante Adams,WR,GB,6.805714285714286,3.9457397405431727,5.628571428571427,19.1503839797803,6,7,85.71428571428571,55.0,0,6.070000000000001,7.752046329938669,-1.682046329938668,00-0031381,Davante,Adams,17,D.Adams,00-0031381,Davante Adams,WR,1992-12-24,28.0,Davante Adams,00-0031381
2021,REG,18,Damiere Byrd,WR,CHI,6.67,3.8567654604319164,6.368333333333335,11.11984168558291,5,6,83.33333333333334,47.0,0,1.573999999999998,2.4712465430679003,-0.8972465430679022,00-0031868,Damiere,Byrd,10,D.Byrd,00-0031868,Damiere Byrd,WR,1993-01-27,28.0,Damiere Byrd,00-0031868
2021,REG,18,Marvin Jones,WR,JAX,6.581428571428572,2.758550016336522,12.170000000000002,51.78998882919306,7,8,87.5,88.0,1,1.8399999999999994,1.956343180392675,-0.11634318039267555,00-0029293,Marvin,Jones,11,M.Jones,00-0029293,Marvin Jones,WR,1990-03-12,31.0,Marvin Jones,00-0029293
2021,REG,18,Amari Cooper,WR,DAL,6.557142857142858,3.3974572411450317,9.502857142857144,28.395799538973794,5,7,71.42857142857143,79.0,0,4.113999999999998,5.9656776503581455,-1.8516776503581474,00-0031544,Amari,Cooper,19,A.Cooper,00-0031544,Amari Cooper,WR,1994-06-17,27.0,Amari Cooper,00-0031544
2021,REG,18,Hunter Henry,TE,NE,6.5424999999999995,3.3965587234776655,13.659999999999998,32.52380952380952,5,6,83.33333333333334,86.0,0,3.056,3.9410002588206225,-0.8850002588206225,00-0033090,Hunter,Henry,85,H.Henry,00-0033090,Hunter Henry,TE,1994-12-07,26.0,Hunter Henry,00-0033090
2021,REG,18,Zach Ertz,TE,ARI,6.48888888888889,3.095743212509477,13.193999999999999,52.27623915369072,7,10,70.0,84.0,0,2.865714285714286,2.4477238300683957,0.41799045564589044,00-0030061,Zachary,Ertz,86,Z.Ertz,00-0030061,Zach Ertz,TE,1990-11-10,30.0,Zach Ertz,00-0030061
2021,REG,18,Bryan Edwards,WR,LV,6.4239999999999995,2.8597790842133035,10.23,20.840972986187506,4,5,80.0,63.0,0,4.7425,3.8632242691209058,0.8792757308790939,00-0036365,Bryan,Edwards,89,B.Edwards,00-0036365,Bryan Edwards,WR,1998-11-13,22.0,Bryan Edwards,00-0036365
2021,REG,18,Kalif Raymond,WR,DET,6.3149999999999995,4.459217663700901,11.086000000000002,26.05160501950464,4,5,80.0,101.0,1,15.272499999999997,12.41349815709782,2.8590018429021775,00-0032464,Kalif,Raymond,11,K.Raymond,00-0032464,Kalif Raymond,WR,1994-08-08,27.0,Kalif Raymond,00-0032464
2021,REG,18,Tim Patrick,WR,DEN,6.251000000000001,3.5421335417866104,11.936,44.220509780675755,6,10,60.0,95.0,0,6.103333333333334,5.18509507399051,0.9182382593428242,00-0033375,Tim,Patrick,81,T.Patrick,00-0033375,Tim Patrick,WR,1993-11-23,27.0,Tim Patrick,00-0033375
2021,REG,18,DK Metcalf,WR,SEA,6.183999999999999,2.40259613540986,12.222727272727274,45.0902139647193,5,11,45.45454545454545,58.0,0,4.733999999999999,4.377561137657449,0.35643886234255007,00-0035640,DeKaylin,Metcalf,14,D.Metcalf,00-0035640,DK Metcalf,WR,1997-12-14,23.0,DK Metcalf,00-0035640
2021,REG,18,Tyler Lockett,WR,SEA,6.1499999999999995,3.2214709807911595,15.222,25.524850761285123,5,5,100.0,98.0,2,4.67,4.830726965355569,-0.16072696535556918,00-0032211,Tyler,Lockett,16,T.Lockett,00-0032211,Tyler Lockett,WR,1992-09-28,28.0,Tyler Lockett,00-0032211
2021,REG,18,A.J. Green,WR,ARI,6.141111111111111,2.8400347196642555,9.238888888888889,32.945045366298196,4,9,44.44444444444444,23.0,0,2.012500000000001,2.4529549664478054,-0.44045496644780435,00-0027942,Adriel,Green,18,A.Green,00-0027942,A.J. Green,WR,1988-07-31,33.0,A.J. Green,00-0027942
2021,REG,18,Hunter Renfrow,WR,LV,6.1175,2.9691463116375756,4.913999999999998,10.011001100110006,4,5,80.0,13.0,2,0.41500000000000004,1.695111715125222,-1.280111715125222,00-0034983,Hunter,Renfrow,13,H.Renfrow,00-0034983,Hunter Renfrow,WR,1995-12-21,25.0,Hunter Renfrow,00-0034983
